id,audio_path,text,source,label_source,cohere_transcript
asc_main_ARA NORM  0084,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0084.wav,وَقَالَ كِيبْلْ إِنَّ الْحُكُومَةَ البرِيطَانِيَّةَ سَتَشْرَعُ فِي إِدْخَالِ تَعْدِيلَاتٍ عَلا الْقَوَانِينِ بِمَا يَسْمَحُ بِتَسْيِيرِ هَذِهِ السَّيَّارَاتِ فِي الشَّوَارِعِ الْعَامَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0085,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0085.wav,وَقَدْ أَ^َارَ هَذَا الْقَرَارُ زَوْبَعَةً مِنَ الْإِانْتِقَادَاتِ بَيْنَ صُفُوفِ الْمُعَارَضَةِ التُّرْكِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0086,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0086.wav,أَلَّتِي اتَّهَمَتْ أَرْدُوغَان بِانْتِهَاكِ الْقَوَانِينِ وَتَبْذِيرِ أَمْوَالِ الشَّعْبِ لِبِنَاءِ سُلْطَةٍ لِنَفْسِهِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0087,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0087.wav,إِلَّا أَنَّ مُؤَيِّدِي الرَّئِيسِ يَعْتَبِرُونَ الْقَصْرَ الرِّئَاسِيَّ الْجَدِيدَ مَفْخَرَةً لِلشَّعْبِ التُّرْكِيِّ وَتَجْسِيداً لِشِعَارِ تُرْكِيَا الْجَدِيدَة,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0089,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0089.wav,وشَمِلَ الْمَعْرَضُ لَوْحَاتٍ فَنِّيَّةً مِنْ رَسْمِ أَوْزْكَانْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0091,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0091.wav,وَهِيَ اللَّحْظَةُ الَّتِي أُلْقِيَتْ فِيهَا الْقُنْبُلَةُ الْأَمِرِكِيَّةُ عَلَى الْمَدِينَةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0092,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0092.wav,وَهُوَ مَا سَيُسَاعِدُهُمْ عَلَى الْإِقْتِنَاعِ بِضَرَوْرَةِ التَّخَلِّي بِشَكلٍ عَاجِلٍ عَنْ هَذَا السِّلَاحِ الشَّيْطَانِيِّ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0093,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0093.wav,مِمَّا يَجْعَلُ تَأْ^ِيرَهُ عَلَى الصِّحَّةِ مُشَابِهاً لِتَأْ^ِيرِ الْيُوغَا,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0094,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0094.wav,وَتَوَصَّلَ الْبَاحِ^ُ الْمُوسِيقِيُّ الْأَلْمَانِيُّ غُونْ^ْرْ كْرُويْتْسْ إِلَى هَذِهِ النَّتِيجَةِ بَعْدَ إِجْرَائِهِ تَجْرِبَةً عَلَى مَجْمُوعَةِ مُغَنِّينَ فِي جَوْقَةٍ مُوسِيقِيَّةٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0095,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0095.wav,وَنَصَحَتِ الدِّرَاسَةُ بِمُمَارَسَةِ الْغِنَاءِ حَتَّى وَإِنْ لَمْ يَكُنْ بِشَكْلٍ مُتْقَنٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0096,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0096.wav,وَأَكَّدَتْ أَنَّ الْغِنَاءَ ضِمْنَ مَجْمُوعَاتٍ لَهُ فَعَّالِيَّةٌ أَكْ^َرُ مِنَ الْغِنَاءِ الْمُنْفَرِدِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0097,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0097.wav,يُعْرَضُ الْقِي^ارُ الْكَهْرَبَائِيُّ الَّذِي عَزَفَ عَلَيْهِ جُونْ لِينُون عِنْدَمَا كَانَ عُضْواً فِي فِرْقَةِ الْبِيتِلْز أُغْنِيَةَ بِيبَرْبَاك رَايْتَر فِي مَلْعَبِ آبِي رُودْ عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَسِتَّةٍ وَسُتُّونَ لِلْبَيْعِ فِي مَزَادٍ عَلَنِيٍّ الْيَوْمَ الْأَحَدَ لِلْأَشْيَاءِ التَّذْكَارِيَّةِ الْمُتَعَلِّقَةِ بِمُوسِيقَى الرُّوكسِل آنْد رُولْ فِي لَنْدُنْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0098,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0098.wav,وَهُوَ مِنْ نَوْعِ جْرِيتْشْ سِتَّةُ آلافٍ وَمِئَةٌ وَعِشْرونَ شِيتْ أَتْكِينْزْ نَاشْفِيلْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0099,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0099.wav,بِأَنَّهُ وَاحِدٌ مِنْ أَهَمِّ آلَاتِ الْقِي^ارِ الْخَاصَّةِ بِجُون لِينُونْ الَّتِي تُطْرَحُ فِي السُّوقِ فِي الْأَعْوَامِ ال^َّلَا^ِينَ الْمَاضِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0100,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0100.wav,وَهُوَ أَنَّ الْحَيَاةَ الزَّوْجِيَّةَ تُسْهِمُ فِي الْمُحَافَظَةِ عَلَى ضَغْطِ دَمٍ سَلِيمٍ وَعَلَى الْأَخَصِّ عِنْدَ الرِّجَالِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0101,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0101.wav,تَهْدِفُ هَذِهِ الْمَدْرَسَةُ إِلَى تَعْزِيزِ حُبِّ الْإِسْلَامِ وَحُبِّ الْوَطَنِ لَدَى التَّلَامِيذِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0102,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0102.wav,وَيُوجَدُ بِهَا مُعَلِّمُونَ مُتَخَصِّصُونَ فِي اللُّغَةِ الْعَرَبِيَّةِ وَالتَّرْبِيَّةِ الْإِسْلَامِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0103,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0103.wav,وقَالُوا إِنَّها تَحْتَوِي عَلَى أَخْطَاءٍ وَمُغَالَطَاتٍ وَتَحْرِيفَاتٍ قَدْ تُضَلِّلُ صُنَّاعَ الْقَرَارِ عِنْدَ تَقْدِيرِ مَدَى جَدْوَى وَفَوَائِدِ السَّجَائِرِ الْإِلْكْترُونِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0104,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0104.wav,وَهُوَ مَا قَدْ يَضَعُ صُنَّاعَ الْقَرَارِ وَالْعَامَّةِ فِي خَطَرِ إِغْفَالِ فَوَائِدِهَا الصِّحِّيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0105,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0105.wav,وَبَيْنَمَا يَخْشَى بَعْضُ الْخُبَرَاءِ أَنْ تُؤَدِّيَ السَّجَائِرُل أَلْإِلِكْترُونِيَّةُ إِلَى إِدْمَانِ النِّيكُوتِينِ وَتَكُونَ بِدَايَةً لِتَدْخِينِ التِّبْغِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0106,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0106.wav,كَشَفَ تَقْرِيرٌ صَادِرٌ عَنِ الْمُنَظَّمَةِ الْعَالَمِيَّةِ لِلْأَرْصَادِ الجَّوِّيَّةِ أَنَّ طَبَقَةَ الْأُوزُونَ الَّتِي تَحْمِي الْأَرْضَ مِنْ إِشْعَاعَاتِ الشَّمْسِ الضَّارَّةِ الْمُسَبِّبَةِ لِلسَّرَطَانْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0107,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0107.wav,وَأَنَّ ^ُقْبَ الْأُوزُونْ فِي طَرِيقِهِ إِلَى الْإِخْتِفَاءِ وَالْإِنْغِلَاقِ عَامَ أَلْفَيْنِ وَخَمْسِينْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0108,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0108.wav,يَدِينُ الْفَرِيقُ الْكَاتَالُونِيُّ بِفَوْزِهِ إِلَى نَجْمِهِ الْبَدِيلِ الدَّوْلِيِّ الْبَرَازِيلِيِّ نِيمَارَ الَّذِي سَجَّلَ الْهَدَفَ الْأَوَّلَ فِي الدَّقِيقَةِ التَّاسِعَةِ وَالسَّبْعِينَ مُسْتَغِلّاً كُرَةً عَلَى طَبَقٍ مِنْ ذَهَبٍ مِنْ صَانِعِ الْأَلْعَابِ الدَّوْلِيِّ الْأَرْجَنْتِينِيّْ لِيُونِيلْ مِيسِّي عِنْدَ حَافَّةِ الْمَنْطِقَةِ فَهَيَّأَهَا لِنَفْسِهِ بِيُمْنَاهُ وَتَابَعَهَا بِيُسْرَاهُ عَلَى يَسَارِ الْحَارِسِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0109,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0109.wav,وَأَضَافَ الْهَدَفَ ال^َّانِيَ فِي الدَّقِيقَةِ الرَّابِعَةِ وَال^َّمانينَ إِ^ْرَ تَمْرِيرَةٍ عَرْضِيَّةٍ مِنَ الْبَرْغُو^ِ الْأَرْجَنْتِينِيِّ مِنَ الْجِهَةِ الْيُمْنَى فَهَيَّأَهَا لِنَفْسِهِ أَيْضاً بِيُمْنَاهُ وَسَدَّدَهَا عَلَى يَسَارِ الْحَارِسِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0110,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0110.wav,بَعْدَ تَأَخُّرِ انْطِلَاقِهِ نَحْوَ عَشْرَةِ أَيَّامٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0111,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0111.wav,وَتَتَضَمَّنُ حَفَلَاتٍ لِمُوسِيقَى الْجَازِ يُحْيِيهَا فَنَّانُونَ تُونِسِيُّونَ وَأَجَانِبَ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0112,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0112.wav,وَكَانَ السِّير جُون فْرانْكْلينْ يَسْعَى هُوَ وَطَاقَمُهُ الْمُكَوَّنُ مِنْ مِئَةٍ وَ^َمَانِيَّةٍ وَعِشْرِينَ فَرْداً إِلَى اكْتِشَافِ الْمَمَرِّ الْأُسْطُورِيِّ بَيْنَ الْمُحِيطَيْنِ الْأَطْلَسِيِّ وَالْهَادِي,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0113,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0113.wav,وَمِتْزْ مَعْ بَاسْتْيَا,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0114,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0114.wav,وَيَلْعَبُ غَداً أَيْضاً لَنْس مَعْ سَانْتْ إِتْيَانْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0115,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0115.wav,وَتَغْطِيَةُ الْجُزْءِ الْمَرْفُوعِ بِإِزَارٍ مِنَ الْقُمَاشِ الْقُطْنِيِّ الْأَبْيَضِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0116,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0116.wav,أَعْلَنَتْ لَجْنَةُ جَائِزَةِ غُونكُورْ أَلْأَدَبِيَّةِ الْفَرَنْسِيَّةِ تَرْشِيحَ خَمْسَةَ عَشَرَ رِوَائِيّاً فِي الْقَائِمَةِ الْأَوَّلِيَّةِ بَيْنَهُم أَلْمَغْرِبِيُّ فُؤَادْ الْعَرْوِي وَالْجَزَائِرِيُّ كَمَالْ دَاوُدْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0117,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0117.wav,وَهُمَا أَلْمَغْرِبِيُّ أَلطَّاهِر بِنْ جَلُّونْ عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَسَبْعَةٍ وَ^َمَانِينْ وَاللُّبْنَانِيُّ أَمِينْ مَعْلُوفْ عَامَ أَلْفٍ وَتِسْعِ مِئَةٍ وَأَرْبَعَةٍ وَتِسْعِينْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0118,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0118.wav,فِي السَّابِعَ عَشَرَ مِنْ يَنَايِرَ- كَانُونَ ال^َّانِي أَلْفَيْنِ وَأَرْبَعَةَ عَشَرْ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0119,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0119.wav,لِأَهَمِّيَّتِهِ الْإِسْتْرَاتِيجِيَّةِ لِلْقُوَى الْعُظْمَى,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0120,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0120.wav,وَفِي هَذَا الْإِطَارِ حَصَلَ الرُّوسُ عَلَى نُقْطَةِ صِيَّانَةٍ وَإِمْدَادٍ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0121,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0121.wav,مِمَّا يُؤَدِّي إِلَى تَفَكُّكِ الْمُسْتَعْمَرَاتِ الْكِلْسِيَّةِ وَالْقَضَاءِ عَلَى الشِّعَابِ الْمَرْجَانِيَّةِ,arabic_speech_corpus_wordtier,gold_diacritized_text,
asc_main_ARA NORM  0122,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0122.wav,وَرَبَطَ بَحْ^ٌ سَابِقٌ بَيْنَ تَبَاطُءِ ارْتِفَاعِ الْحَرَارَةِ وَعَوَامِلَ مِنْهَا تَرَاجُعُ الطَّاقَةِ النَّاتِجَةِ مِنَ الشَّمْسِ وَتَرَاكُمُ هَوَاءٍ مُلَوَّ^ٍ فِي الْجَوِّ يَحْجُبُ أَشِعَّتَهَا,arabic_speech_corpus_wordtier,gold_diacritized_text,
