utterance_id,audio_path,reference_text,word_index,word,expected_ending,start_ms,end_ms,speaker,source,written_ending,final_phones
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,8,لِفَنِّ,none,6378.8,7443.7,asc,arabic_speech_corpus,kasra,a rr Alo<iboruw >alr~asomu
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,10,أَلرَّسْمُ,none,8032.2,9445.9,asc,arabic_speech_corpus,damma,EalaY AlomaA'i fiy mutoHafi
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,11,عَلَى,none,9445.9,9905.0,asc,arabic_speech_corpus,fatha,a f i0 mutoHafi
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,12,الْمَاءِ,none,9905.0,10623.5,asc,arabic_speech_corpus,kasra,d a maHomuwdo darowiy$o
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,14,مُتْحَفِ,none,10750.0,11483.3,asc,arabic_speech_corpus,kasra,m a darowiy$o bimadiynapi
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,15,مَحْمُودْ,none,11483.3,12113.8,asc,arabic_speech_corpus,none,r aa' bimadiynapi raAma
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,16,دَرْوِيشْ,none,12113.8,12785.0,asc,arabic_speech_corpus,none,b raAma Allh biAlD~if~api
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,17,بِمَدِينَةِ,fatha,12785.0,13760.6,asc,arabic_speech_corpus,kasra,a r biAlD~if~api Alogarobiy~api
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,18,رَامَ,fatha,13760.6,14162.8,asc,arabic_speech_corpus,fatha,ii0' y a Alogarobiy~api
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,20,بِالضِّفَّةِ,none,14900.3,16095.0,asc,arabic_speech_corpus,kasra,ii0' yy biHuDuwrK rasomiy~K
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,21,الْغَرْبِيَّةِ,none,16095.0,16936.4,asc,arabic_speech_corpus,kasra,yy i1 rasomiy~K wa$aEobiy~K
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,23,رَسْمِيٍّ,none,5557.9,9905.0,asc,arabic_speech_corpus,tanwin_kasr,EalaY AlomaA'i fiy mutoHafi
asc_main_ARA NORM  0088,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0088.wav,عَرَضَتِ الْفَنَّانَةُ التُّرْكِيَّةُ إِيدَا أَوْزْكَانْ مَسَاءَ أَمْسِ لَوْحَاتٍ لِفَنِّ الْإِبْرُو أَلرَّسْمُ عَلَى الْمَاءِ فِي مُتْحَفِ مَحْمُودْ دَرْوِيشْ بِمَدِينَةِ رَامَ الله بِالضِّفَّةِ الْغَرْبِيَّةِ بِحُضُورٍ رَسْمِيٍّ وَشَعْبِيٍّ,24,وَشَعْبِيٍّ,none,9905.0,17140.4,asc,arabic_speech_corpus,tanwin_kasr,Alogarobiy~api biHuDuwrK rasomiy~K wa$aEobiy~K
asc_main_ARA NORM  0089,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0089.wav,وشَمِلَ الْمَعْرَضُ لَوْحَاتٍ فَنِّيَّةً مِنْ رَسْمِ أَوْزْكَانْ,0,وشَمِلَ,none,87.1,680.0,asc,arabic_speech_corpus,fatha,i0 l a w$amila
asc_main_ARA NORM  0089,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0089.wav,وشَمِلَ الْمَعْرَضُ لَوْحَاتٍ فَنِّيَّةً مِنْ رَسْمِ أَوْزْكَانْ,1,الْمَعْرَضُ,none,680.0,1470.7,asc,arabic_speech_corpus,damma,a w AlomaEoraDu lawoHaAtK
asc_main_ARA NORM  0089,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0089.wav,وشَمِلَ الْمَعْرَضُ لَوْحَاتٍ فَنِّيَّةً مِنْ رَسْمِ أَوْزْكَانْ,2,لَوْحَاتٍ,none,1470.7,2418.2,asc,arabic_speech_corpus,tanwin_kasr,a nn lawoHaAtK fan~iy~apF
asc_main_ARA NORM  0089,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0089.wav,وشَمِلَ الْمَعْرَضُ لَوْحَاتٍ فَنِّيَّةً مِنْ رَسْمِ أَوْزْكَانْ,3,فَنِّيَّةً,none,2418.2,3342.5,asc,arabic_speech_corpus,tanwin_fath,r fan~iy~apF mino rasomi
asc_main_ARA NORM  0089,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0089.wav,وشَمِلَ الْمَعْرَضُ لَوْحَاتٍ فَنِّيَّةً مِنْ رَسْمِ أَوْزْكَانْ,4,مِنْ,none,3342.5,3590.0,asc,arabic_speech_corpus,none,a' s m rasomi
asc_main_ARA NORM  0089,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0089.wav,وشَمِلَ الْمَعْرَضُ لَوْحَاتٍ فَنِّيَّةً مِنْ رَسْمِ أَوْزْكَانْ,5,رَسْمِ,none,3590.0,4194.2,asc,arabic_speech_corpus,kasra,aa' n rasomi >awozokaAno
asc_main_ARA NORM  0089,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0089.wav,وشَمِلَ الْمَعْرَضُ لَوْحَاتٍ فَنِّيَّةً مِنْ رَسْمِ أَوْزْكَانْ,6,أَوْزْكَانْ,none,4194.2,4330.2,asc,arabic_speech_corpus,none,n >awozokaAno
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,0,وَوَقَفَ,none,87.5,695.0,asc,arabic_speech_corpus,fatha,A f a wawaqafa
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,1,الْحُضُورُ,none,695.0,1421.0,asc,arabic_speech_corpus,damma,d A AloHuDuwru daqiyqapa
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,2,دَقِيقَةَ,none,1421.0,2106.9,asc,arabic_speech_corpus,fatha,A S daqiyqapa SamotK
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,3,صَمْتٍ,none,2106.9,2626.7,asc,arabic_speech_corpus,tanwin_kasr,H i0 SamotK HidaAdAF
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,4,حِدَاداً,none,2626.7,3315.0,asc,arabic_speech_corpus,tanwin_fath,E a' HidaAdAF EalaY
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,5,عَلَى,none,3315.0,3801.4,asc,arabic_speech_corpus,fatha,A H EalaY DaHaAyaA
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,6,ضَحَايَا,fatha,3801.4,4405.0,asc,arabic_speech_corpus,fatha,h u0 DaHaAyaA Alohujuwmi
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,7,الْهُجُومِ,fatha,4405.0,5314.4,asc,arabic_speech_corpus,kasra,E Alohujuwmi fiy Als~aAEapi
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,9,السَّاعَةِ,fatha,5385.0,6268.9,asc,arabic_speech_corpus,kasra,n a Als~aAEapi Al^~aAminapi
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,10,ال^َّامِنَةِ,none,6268.9,7319.1,asc,arabic_speech_corpus,kasra,S Al^~aAminapi waAlr~uboEi SabaAHAF
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,11,وَالرُّبْعِ,none,7319.1,8490.0,asc,arabic_speech_corpus,kasra,i0 tt SabaAHAF biAlt~awoqiyti
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,12,صَبَاحاً,fatha,8490.0,9135.0,asc,arabic_speech_corpus,tanwin_fath,l m biAlt~awoqiyti AlomaHal~iy~i
asc_main_ARA NORM  0090,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0090.wav,وَوَقَفَ الْحُضُورُ دَقِيقَةَ صَمْتٍ حِدَاداً عَلَى ضَحَايَا الْهُجُومِ فِي السَّاعَةِ ال^َّامِنَةِ وَالرُّبْعِ صَبَاحاً بِالتَّوْقِيتِ الْمَحَلِّيِّ,14,الْمَحَلِّيِّ,fatha,3115.0,9983.2,asc,arabic_speech_corpus,kasra,waAlr~uboEi SabaAHAF biAlt~awoqiyti AlomaHal~iy~i
asc_main_ARA NORM  0091,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0091.wav,وَهِيَ اللَّحْظَةُ الَّتِي أُلْقِيَتْ فِيهَا الْقُنْبُلَةُ الْأَمِرِكِيَّةُ عَلَى الْمَدِينَةِ,0,وَهِيَ,none,90.5,471.7,asc,arabic_speech_corpus,fatha,h I1 y wahiya
asc_main_ARA NORM  0091,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0091.wav,وَهِيَ اللَّحْظَةُ الَّتِي أُلْقِيَتْ فِيهَا الْقُنْبُلَةُ الْأَمِرِكِيَّةُ عَلَى الْمَدِينَةِ,1,اللَّحْظَةُ,fatha,471.7,1622.8,asc,arabic_speech_corpus,damma,t wahiya All~aHoZapu Al~atiy
